Lon,Lat,LMZ,Stat_Area,EEZ,LMZ_MA,Depth,Distant_Offshore
-74.8,38.5,NA,621,EEZ Nearshore Management Area 5,0,-24,0.255134458
-74.75,38.5,NA,621,EEZ Nearshore Management Area 5,0,-27,0.305118127
-74.7,38.5,NA,621,EEZ Nearshore Management Area 5,0,-27,0.355101796
-74.65,38.5,NA,621,EEZ Nearshore Management Area 5,0,-19,0.405085465
-74.6,38.5,NA,621,EEZ Nearshore Management Area 5,0,-29,0.455069134
-74.55,38.5,NA,621,EEZ Nearshore Management Area 5,0,-33,0.505052803
-74.5,38.5,NA,621,EEZ Nearshore Management Area 5,0,-35,0.555036473
-74.45,38.5,NA,621,EEZ Nearshore Management Area 5,0,-36,0.601658017
-74.4,38.5,NA,621,EEZ Nearshore Management Area 5,0,-41,0.631981623
-74.35,38.5,NA,621,EEZ Nearshore Management Area 5,0,-43,0.663660434
-74.3,38.5,NA,621,EEZ Nearshore Management Area 5,0,-36,0.697488044
-74.25,38.5,NA,621,EEZ Nearshore Management Area 5,0,-43,0.733167083
-74.2,38.5,NA,621,EEZ Nearshore Management Area 5,0,-53,0.770440375
-74.15,38.5,NA,621,EEZ Nearshore Management Area 5,0,-49,0.809087617
-74.1,38.5,NA,621,EEZ Nearshore Management Area 5,0,-54,0.848921181
-74.05,38.5,NA,621,EEZ Nearshore Management Area 5,0,-51,0.889781755
-74,38.5,NA,622,EEZ Nearshore Management Area 5,0,-54,0.928678751
-73.95,38.5,NA,622,EEZ Nearshore Management Area 5,0,-52,0.967381788
-73.9,38.5,NA,622,EEZ Nearshore Management Area 5,0,-53,1.002066591
-73.85,38.5,NA,622,EEZ Nearshore Management Area 5,0,-58,1.028455519
-73.8,38.5,NA,622,EEZ Nearshore Management Area 5,0,-61,1.056552911
-73.75,38.5,NA,622,EEZ Offshore Management Area 3,0,-63,1.086226198
-73.7,38.5,NA,622,EEZ Offshore Management Area 3,0,-66,1.117349835
-73.65,38.5,NA,622,EEZ Offshore Management Area 3,0,-67,1.14980605
-73.6,38.5,NA,622,EEZ Offshore Management Area 3,0,-71,1.183485215
-73.55,38.5,NA,622,EEZ Offshore Management Area 3,0,-80,1.216779817
-73.5,38.5,NA,622,EEZ Offshore Management Area 3,0,-141,1.25092203
-73.45,38.5,NA,622,EEZ Offshore Management Area 3,0,-100,1.286102144
-73.4,38.5,NA,622,EEZ Offshore Management Area 3,0,-107,1.322237318
-73.35,38.5,NA,622,EEZ Offshore Management Area 3,0,-127,1.359251384
-73.3,38.5,NA,622,EEZ Offshore Management Area 3,0,-236,1.396963687
-73.25,38.5,NA,622,EEZ Offshore Management Area 3,0,-581,1.434760283
-73.2,38.5,NA,622,EEZ Offshore Management Area 3,0,-1098,1.472781734
-73.15,38.5,NA,622,EEZ Offshore Management Area 3,0,-1646,1.511093785
-73.1,38.5,NA,622,EEZ Offshore Management Area 3,0,-1678,1.550010396
-73.05,38.5,NA,622,EEZ Offshore Management Area 3,0,-2027,1.589547114
-73,38.5,NA,622,EEZ Offshore Management Area 3,0,-1919,1.629330387
-72.95,38.5,NA,623,EEZ Offshore Management Area 3,0,-2246,1.668311095
-72.9,38.5,NA,623,EEZ Offshore Management Area 3,0,-2320,1.707865059
-72.85,38.5,NA,623,EEZ Offshore Management Area 3,0,-2386,1.747661902
-72.8,38.5,NA,623,EEZ Offshore Management Area 3,0,-2415,1.787458746
-74.95,38.55,NA,621,EEZ Nearshore Management Area 5,0,-16,0.106461262
-74.9,38.55,NA,621,EEZ Nearshore Management Area 5,0,-19,0.156444932
-74.85,38.55,NA,621,EEZ Nearshore Management Area 5,0,-21,0.206428602
-74.8,38.55,NA,621,EEZ Nearshore Management Area 5,0,-28,0.256412271
-74.75,38.55,NA,621,EEZ Nearshore Management Area 5,0,-22,0.30639594
-74.7,38.55,NA,621,EEZ Nearshore Management Area 5,0,-20,0.356379609
-74.65,38.55,NA,621,EEZ Nearshore Management Area 5,0,-23,0.406363278
-74.6,38.55,NA,621,EEZ Nearshore Management Area 5,0,-29,0.456346947
-74.55,38.55,NA,621,EEZ Nearshore Management Area 5,0,-34,0.501263395
-74.5,38.55,NA,621,EEZ Nearshore Management Area 5,0,-34,0.531580674
-74.45,38.55,NA,621,EEZ Nearshore Management Area 5,0,-41,0.561897954
-74.4,38.55,NA,621,EEZ Nearshore Management Area 5,0,-44,0.593142033
-74.35,38.55,NA,621,EEZ Nearshore Management Area 5,0,-44,0.626786942
-74.3,38.55,NA,621,EEZ Nearshore Management Area 5,0,-44,0.662500016
-74.25,38.55,NA,621,EEZ Nearshore Management Area 5,0,-44,0.699964764
-74.2,38.55,NA,621,EEZ Nearshore Management Area 5,0,-52,0.738914793
-74.15,38.55,NA,621,EEZ Nearshore Management Area 5,0,-49,0.779127378
-74.1,38.55,NA,621,EEZ Nearshore Management Area 5,0,-54,0.820416888
-74.05,38.55,NA,621,EEZ Nearshore Management Area 5,0,-55,0.858231275
-74,38.55,NA,622,EEZ Nearshore Management Area 5,0,-50,0.897186837
-73.95,38.55,NA,622,EEZ Nearshore Management Area 5,0,-53,0.933726862
-73.9,38.55,NA,622,EEZ Nearshore Management Area 5,0,-53,0.95938999
-73.85,38.55,NA,622,EEZ Nearshore Management Area 5,0,-56,0.986920692
-73.8,38.55,NA,622,EEZ Nearshore Management Area 5,0,-56,1.016167187
-73.75,38.55,NA,622,EEZ Nearshore Management Area 5,0,-60,1.046985698
-73.7,38.55,NA,622,EEZ Offshore Management Area 3,0,-62,1.079241563
-73.65,38.55,NA,622,EEZ Offshore Management Area 3,0,-67,1.1128098
-73.6,38.55,NA,622,EEZ Offshore Management Area 3,0,-68,1.146157983
-73.55,38.55,NA,622,EEZ Offshore Management Area 3,0,-72,1.180224946
-73.5,38.55,NA,622,EEZ Offshore Management Area 3,0,-80,1.215394473
-73.45,38.55,NA,622,EEZ Offshore Management Area 3,0,-81,1.251573619
-73.4,38.55,NA,622,EEZ Offshore Management Area 3,0,-89,1.288677354
-73.35,38.55,NA,622,EEZ Offshore Management Area 3,0,-106,1.326434578
-73.3,38.55,NA,622,EEZ Offshore Management Area 3,0,-120,1.364231174
-73.25,38.55,NA,622,EEZ Offshore Management Area 3,0,-194,1.40234287
-73.2,38.55,NA,622,EEZ Offshore Management Area 3,0,-543,1.440726666
-73.15,38.55,NA,622,EEZ Offshore Management Area 3,0,-1106,1.479804421
-73.1,38.55,NA,622,EEZ Offshore Management Area 3,0,-1491,1.519522598
-73.05,38.55,NA,622,EEZ Offshore Management Area 3,0,-1717,1.558982331
-73,38.55,NA,622,EEZ Offshore Management Area 3,0,-1898,1.59811461
-72.95,38.55,NA,623,EEZ Offshore Management Area 3,0,-2106,1.637799233
-72.9,38.55,NA,623,EEZ Offshore Management Area 3,0,-2243,1.677596077
-72.85,38.55,NA,623,EEZ Offshore Management Area 3,0,-2313,1.71739292
-72.8,38.55,NA,623,EEZ Offshore Management Area 3,0,-2275,1.757189764
-74.95,38.6,NA,621,EEZ Nearshore Management Area 5,0,-17,0.107739076
-74.9,38.6,NA,621,EEZ Nearshore Management Area 5,0,-21,0.157722745
-74.85,38.6,NA,621,EEZ Nearshore Management Area 5,0,-23,0.207706415
-74.8,38.6,NA,621,EEZ Nearshore Management Area 5,0,-28,0.257690084
-74.75,38.6,NA,621,EEZ Nearshore Management Area 5,0,-18,0.307673753
-74.7,38.6,NA,621,EEZ Nearshore Management Area 5,0,-21,0.357657422
-74.65,38.6,NA,621,EEZ Nearshore Management Area 5,0,-28,0.402703933
-74.6,38.6,NA,621,EEZ Nearshore Management Area 5,0,-30,0.431186053
-74.55,38.6,NA,621,EEZ Nearshore Management Area 5,0,-27,0.461503333
-74.5,38.6,NA,621,EEZ Nearshore Management Area 5,0,-32,0.491820612
-74.45,38.6,NA,621,EEZ Nearshore Management Area 5,0,-38,0.522675588
-74.4,38.6,NA,621,EEZ Nearshore Management Area 5,0,-40,0.556088276
-74.35,38.6,NA,621,EEZ Nearshore Management Area 5,0,-36,0.591843367
-74.3,38.6,NA,621,EEZ Nearshore Management Area 5,0,-43,0.629541874
-74.25,38.6,NA,621,EEZ Nearshore Management Area 5,0,-43,0.668855269
-74.2,38.6,NA,621,EEZ Nearshore Management Area 5,0,-49,0.709515166
-74.15,38.6,NA,621,EEZ Nearshore Management Area 5,0,-50,0.749862868
-74.1,38.6,NA,621,EEZ Nearshore Management Area 5,0,-54,0.78783096
-74.05,38.6,NA,621,EEZ Nearshore Management Area 5,0,-49,0.827079755
-74,38.6,NA,622,EEZ Nearshore Management Area 5,0,-50,0.865768013
-73.95,38.6,NA,622,EEZ Nearshore Management Area 5,0,-47,0.890582704
-73.9,38.6,NA,622,EEZ Nearshore Management Area 5,0,-51,0.917453461
-73.85,38.6,NA,622,EEZ Nearshore Management Area 5,0,-55,0.946205132
-73.8,38.6,NA,622,EEZ Nearshore Management Area 5,0,-56,0.97667162
-73.75,38.6,NA,622,EEZ Nearshore Management Area 5,0,-56,1.008697552
-73.7,38.6,NA,622,EEZ Nearshore Management Area 5,0,-58,1.042139171
-73.65,38.6,NA,622,EEZ Offshore Management Area 3,0,-58,1.075547825
-73.6,38.6,NA,622,EEZ Offshore Management Area 3,0,-70,1.109529595
-73.55,38.6,NA,622,EEZ Offshore Management Area 3,0,-69,1.144687173
-73.5,38.6,NA,622,EEZ Offshore Management Area 3,0,-72,1.180915545
-73.45,38.6,NA,622,EEZ Offshore Management Area 3,0,-78,1.218119175
-73.4,38.6,NA,622,EEZ Offshore Management Area 3,0,-81,1.255905471
-73.35,38.6,NA,622,EEZ Offshore Management Area 3,0,-89,1.293705854
-73.3,38.6,NA,622,EEZ Offshore Management Area 3,0,-103,1.331861264
-73.25,38.6,NA,622,EEZ Offshore Management Area 3,0,-129,1.370394916
-73.2,38.6,NA,622,EEZ Offshore Management Area 3,0,-346,1.409648902
-73.15,38.6,NA,622,EEZ Offshore Management Area 3,0,-530,1.449564702
-73.1,38.6,NA,622,EEZ Offshore Management Area 3,0,-1026,1.488668636
-73.05,38.6,NA,622,EEZ Offshore Management Area 3,0,-1415,1.527965546
-73,38.6,NA,622,EEZ Offshore Management Area 3,0,-1622,1.567733409
-72.95,38.6,NA,623,EEZ Offshore Management Area 3,0,-1915,1.607530252
-72.9,38.6,NA,623,EEZ Offshore Management Area 3,0,-2079,1.647327095
-72.85,38.6,NA,623,EEZ Offshore Management Area 3,0,-2133,1.687123939
-72.8,38.6,NA,623,EEZ Offshore Management Area 3,0,-2298,1.726920782
-72.75,38.6,NA,623,EEZ Offshore Management Area 3,0,-2338,1.766717625
-74.95,38.65,NA,621,EEZ Nearshore Management Area 5,0,-17,0.116080541
-74.9,38.65,NA,621,EEZ Nearshore Management Area 5,0,-21,0.163787922
-74.85,38.65,NA,621,EEZ Nearshore Management Area 5,0,-28,0.212416769
-74.8,38.65,NA,621,EEZ Nearshore Management Area 5,0,-18,0.261563154
-74.75,38.65,NA,621,EEZ Nearshore Management Area 5,0,-19,0.310981806
-74.7,38.65,NA,621,EEZ Nearshore Management Area 5,0,-24,0.334233538
-74.65,38.65,NA,621,EEZ Nearshore Management Area 5,0,-27,0.361199194
-74.6,38.65,NA,621,EEZ Nearshore Management Area 5,0,-30,0.391425991
-74.55,38.65,NA,621,EEZ Nearshore Management Area 5,0,-31,0.42174327
-74.5,38.65,NA,621,EEZ Nearshore Management Area 5,0,-33,0.452285386
-74.45,38.65,NA,621,EEZ Nearshore Management Area 5,0,-34,0.485393109
-74.4,38.65,NA,621,EEZ Nearshore Management Area 5,0,-33,0.521201373
-74.35,38.65,NA,621,EEZ Nearshore Management Area 5,0,-38,0.559191623
-74.3,38.65,NA,621,EEZ Nearshore Management Area 5,0,-41,0.598948805
-74.25,38.65,NA,621,EEZ Nearshore Management Area 5,0,-42,0.640143789
-74.2,38.65,NA,621,EEZ Nearshore Management Area 5,0,-44,0.679272421
-74.15,38.65,NA,621,EEZ Nearshore Management Area 5,0,-48,0.717491687
-74.1,38.65,NA,621,EEZ Nearshore Management Area 5,0,-48,0.75708495
-74.05,38.65,NA,621,EEZ Nearshore Management Area 5,0,-50,0.797847681
-74,38.65,NA,622,EEZ Nearshore Management Area 5,0,-49,0.822098505
-73.95,38.65,NA,622,EEZ Nearshore Management Area 5,0,-46,0.848191755
-73.9,38.65,NA,622,EEZ Nearshore Management Area 5,0,-46,0.876363254
-73.85,38.65,NA,622,EEZ Nearshore Management Area 5,0,-47,0.906419248
-73.8,38.65,NA,622,EEZ Nearshore Management Area 5,0,-53,0.938178636
-73.75,38.65,NA,622,EEZ Nearshore Management Area 5,0,-55,0.97147437
-73.7,38.65,NA,622,EEZ Nearshore Management Area 5,0,-60,1.004951802
-73.65,38.65,NA,622,EEZ Offshore Management Area 3,0,-60,1.038836331
-73.6,38.65,NA,622,EEZ Offshore Management Area 3,0,-57,1.073980318
-73.55,38.65,NA,622,EEZ Offshore Management Area 3,0,-64,1.110264168
-73.5,38.65,NA,622,EEZ Offshore Management Area 3,0,-69,1.147579767
-73.45,38.65,NA,622,EEZ Offshore Management Area 3,0,-74,1.185376363
-73.4,38.65,NA,622,EEZ Offshore Management Area 3,0,-77,1.223200408
-73.35,38.65,NA,622,EEZ Offshore Management Area 3,0,-85,1.261405298
-73.3,38.65,NA,622,EEZ Offshore Management Area 3,0,-90,1.300104275
-73.25,38.65,NA,622,EEZ Offshore Management Area 3,0,-106,1.339551763
-73.2,38.65,NA,622,EEZ Offshore Management Area 3,0,-134,1.379600778
-73.15,38.65,NA,622,EEZ Offshore Management Area 3,0,-168,1.418394412
-73.1,38.65,NA,622,EEZ Offshore Management Area 3,0,-419,1.457870739
-73.05,38.65,NA,622,EEZ Offshore Management Area 3,0,-845,1.497667584
-73,38.65,NA,622,EEZ Offshore Management Area 3,0,-1326,1.537464427
-72.95,38.65,NA,623,EEZ Offshore Management Area 3,0,-1399,1.57726127
-72.9,38.65,NA,623,EEZ Offshore Management Area 3,0,-1709,1.617058114
-72.85,38.65,NA,623,EEZ Offshore Management Area 3,0,-1887,1.656854957
-72.8,38.65,NA,623,EEZ Offshore Management Area 3,0,-2153,1.6966518
-72.75,38.65,NA,623,EEZ Offshore Management Area 3,0,-2187,1.736483352
-72.7,38.65,NA,623,EEZ Offshore Management Area 3,0,-2306,1.776724355
-72.65,38.65,NA,623,EEZ Offshore Management Area 3,0,-2358,1.817449981
-74.95,38.7,NA,621,EEZ Nearshore Management Area 5,0,-16,0.123654055
-74.9,38.7,NA,621,EEZ Nearshore Management Area 5,0,-28,0.173077146
-74.85,38.7,NA,621,EEZ Nearshore Management Area 5,0,-16,0.222500237
-74.8,38.7,NA,621,EEZ Nearshore Management Area 5,0,-17,0.250001716
-74.75,38.7,NA,621,EEZ Nearshore Management Area 5,0,-11,0.266933808
-74.7,38.7,NA,621,EEZ Nearshore Management Area 5,0,-22,0.29155867
-74.65,38.7,NA,621,EEZ Nearshore Management Area 5,0,-25,0.321348649
-74.6,38.7,NA,621,EEZ Nearshore Management Area 5,0,-25,0.351665929
-74.55,38.7,NA,621,EEZ Nearshore Management Area 5,0,-30,0.382013574
-74.5,38.7,NA,621,EEZ Nearshore Management Area 5,0,-31,0.414703232
-74.45,38.7,NA,621,EEZ Nearshore Management Area 5,0,-31,0.450580926
-74.4,38.7,NA,621,EEZ Nearshore Management Area 5,0,-30,0.488945366
-74.35,38.7,NA,621,EEZ Nearshore Management Area 5,0,-33,0.529256055
-74.3,38.7,NA,621,EEZ Nearshore Management Area 5,0,-40,0.571101017
-74.25,38.7,NA,621,EEZ Nearshore Management Area 5,0,-40,0.608709883
-74.2,38.7,NA,621,EEZ Nearshore Management Area 5,0,-43,0.64723336
-74.15,38.7,NA,621,EEZ Nearshore Management Area 5,0,-46,0.687236729
-74.1,38.7,NA,621,EEZ Nearshore Management Area 5,0,-46,0.728476233
-74.05,38.7,NA,621,EEZ Nearshore Management Area 5,0,-49,0.754025432
-74,38.7,NA,622,EEZ Nearshore Management Area 5,0,-49,0.779190383
-73.95,38.7,NA,622,EEZ Nearshore Management Area 5,0,-44,0.806672767
-73.9,38.7,NA,622,EEZ Nearshore Management Area 5,0,-45,0.836244135
-73.85,38.7,NA,622,EEZ Nearshore Management Area 5,0,-47,0.867690932
-73.8,38.7,NA,622,EEZ Nearshore Management Area 5,0,-49,0.90081677
-73.75,38.7,NA,622,EEZ Nearshore Management Area 5,0,-51,0.934373118
-73.7,38.7,NA,622,EEZ Nearshore Management Area 5,0,-55,0.968145611
-73.65,38.7,NA,622,EEZ Nearshore Management Area 5,0,-59,1.003274002
-73.6,38.7,NA,622,EEZ Offshore Management Area 3,0,-62,1.039620856
-73.55,38.7,NA,622,EEZ Offshore Management Area 3,0,-63,1.077050659
-73.5,38.7,NA,622,EEZ Offshore Management Area 3,0,-68,1.114847255
-73.45,38.7,NA,622,EEZ Offshore Management Area 3,0,-71,1.152720104
-73.4,38.7,NA,622,EEZ Offshore Management Area 3,0,-73,1.190979524
-73.35,38.7,NA,622,EEZ Offshore Management Area 3,0,-74,1.229861792
-73.3,38.7,NA,622,EEZ Offshore Management Area 3,0,-81,1.269522677
-73.25,38.7,NA,622,EEZ Offshore Management Area 3,0,-92,1.30920079
-73.2,38.7,NA,622,EEZ Offshore Management Area 3,0,-110,1.348165831
-73.15,38.7,NA,622,EEZ Offshore Management Area 3,0,-130,1.387804914
-73.1,38.7,NA,622,EEZ Offshore Management Area 3,0,-159,1.427601758
-73.05,38.7,NA,622,EEZ Offshore Management Area 3,0,-366,1.467398602
-73,38.7,NA,622,EEZ Offshore Management Area 3,0,-845,1.507195445
-72.95,38.7,NA,623,EEZ Offshore Management Area 3,0,-1236,1.546992289
-72.9,38.7,NA,623,EEZ Offshore Management Area 3,0,-1570,1.586789132
-72.85,38.7,NA,623,EEZ Offshore Management Area 3,0,-1695,1.626585975
-72.8,38.7,NA,623,EEZ Offshore Management Area 3,0,-1891,1.666508996
-72.75,38.7,NA,623,EEZ Offshore Management Area 3,0,-2098,1.706935041
-72.7,38.7,NA,623,EEZ Offshore Management Area 3,0,-2261,1.747856468
-72.65,38.7,NA,623,EEZ Offshore Management Area 3,0,-2202,1.789239289
-74.95,38.75,NA,621,EEZ Nearshore Management Area 5,0,-21,0.131227569
-74.9,38.75,NA,621,EEZ Nearshore Management Area 5,0,-13,0.18065066
-74.85,38.75,NA,621,EEZ Nearshore Management Area 5,0,-14,0.19027516
-74.8,38.75,NA,621,EEZ Nearshore Management Area 5,0,-19,0.20197836
-74.75,38.75,NA,621,EEZ Nearshore Management Area 5,0,-16,0.222593931
-74.7,38.75,NA,621,EEZ Nearshore Management Area 5,0,-24,0.251271307
-74.65,38.75,NA,621,EEZ Nearshore Management Area 5,0,-27,0.281588587
-74.6,38.75,NA,621,EEZ Nearshore Management Area 5,0,-25,0.311905866
-74.55,38.75,NA,621,EEZ Nearshore Management Area 5,0,-26,0.344021905
-74.5,38.75,NA,621,EEZ Nearshore Management Area 5,0,-26,0.379994041
-74.45,38.75,NA,621,EEZ Nearshore Management Area 5,0,-30,0.418855429
-74.4,38.75,NA,621,EEZ Nearshore Management Area 5,0,-32,0.459874191
-74.35,38.75,NA,621,EEZ Nearshore Management Area 5,0,-37,0.501259536
-74.3,38.75,NA,621,EEZ Nearshore Management Area 5,0,-35,0.538186234
-74.25,38.75,NA,621,EEZ Nearshore Management Area 5,0,-43,0.577085541
-74.2,38.75,NA,621,EEZ Nearshore Management Area 5,0,-42,0.61758483
-74.15,38.75,NA,621,EEZ Nearshore Management Area 5,0,-46,0.659389355
-74.1,38.75,NA,621,EEZ Nearshore Management Area 5,0,-46,0.686485799
-74.05,38.75,NA,621,EEZ Nearshore Management Area 5,0,-50,0.710525195
-74,38.75,NA,622,EEZ Nearshore Management Area 5,0,-45,0.737176609
-73.95,38.75,NA,622,EEZ Nearshore Management Area 5,0,-45,0.76616751
-73.9,38.75,NA,622,EEZ Nearshore Management Area 5,0,-43,0.797242719
-73.85,38.75,NA,622,EEZ Nearshore Management Area 5,0,-43,0.830168208
-73.8,38.75,NA,622,EEZ Nearshore Management Area 5,0,-45,0.863816025
-73.75,38.75,NA,622,EEZ Nearshore Management Area 5,0,-46,0.897458035
-73.7,38.75,NA,622,EEZ Nearshore Management Area 5,0,-51,0.932568348
-73.65,38.75,NA,622,EEZ Nearshore Management Area 5,0,-55,0.96898737
-73.6,38.75,NA,622,EEZ Offshore Management Area 3,0,-61,1.006521551
-73.55,38.75,NA,622,EEZ Offshore Management Area 3,0,-63,1.044318147
-73.5,38.75,NA,622,EEZ Offshore Management Area 3,0,-67,1.082269854
-73.45,38.75,NA,622,EEZ Offshore Management Area 3,0,-71,1.120589634
-73.4,38.75,NA,622,EEZ Offshore Management Area 3,0,-69,1.159676217
-73.35,38.75,NA,622,EEZ Offshore Management Area 3,0,-75,1.199573561
-73.3,38.75,NA,622,EEZ Offshore Management Area 3,0,-75,1.238836191
-73.25,38.75,NA,622,EEZ Offshore Management Area 3,0,-79,1.277990418
-73.2,38.75,NA,622,EEZ Offshore Management Area 3,0,-88,1.317739089
-73.15,38.75,NA,622,EEZ Offshore Management Area 3,0,-103,1.357535933
-73.1,38.75,NA,622,EEZ Offshore Management Area 3,0,-92,1.397332776
-73.05,38.75,NA,622,EEZ Offshore Management Area 3,0,-200,1.43712962
-73,38.75,NA,622,EEZ Offshore Management Area 3,0,-716,1.476926464
-72.95,38.75,NA,623,EEZ Offshore Management Area 3,0,-1103,1.516723307
-72.9,38.75,NA,623,EEZ Offshore Management Area 3,0,-1149,1.55652015
-72.85,38.75,NA,623,EEZ Offshore Management Area 3,0,-1432,1.596599522
-72.8,38.75,NA,623,EEZ Offshore Management Area 3,0,-1682,1.637224796
-72.75,38.75,NA,623,EEZ Offshore Management Area 3,0,-1937,1.678356349
-72.7,38.75,NA,623,EEZ Offshore Management Area 3,0,-1999,1.719957858
-72.65,38.75,NA,623,EEZ Offshore Management Area 3,0,-2153,1.761996036
-72.6,38.75,NA,623,EEZ Offshore Management Area 3,0,-2207,1.804440366
-74.95,38.8,NA,621,EEZ Nearshore Management Area 5,0,-11,0.13617137
-74.9,38.8,NA,621,EEZ Nearshore Management Area 5,0,-13,0.132912514
-74.85,38.8,NA,621,EEZ Nearshore Management Area 5,0,-13,0.142607356
-74.8,38.8,NA,621,EEZ Nearshore Management Area 5,0,-17,0.155208434
-74.75,38.8,NA,621,EEZ Nearshore Management Area 5,0,-21,0.181193965
-74.7,38.8,NA,621,EEZ Nearshore Management Area 5,0,-21,0.211511245
-74.65,38.8,NA,621,EEZ Nearshore Management Area 5,0,-12,0.241828524
-74.6,38.8,NA,621,EEZ Nearshore Management Area 5,0,-18,0.273355759
-74.55,38.8,NA,621,EEZ Nearshore Management Area 5,0,-21,0.309463683
-74.5,38.8,NA,621,EEZ Nearshore Management Area 5,0,-24,0.349016004
-74.45,38.8,NA,621,EEZ Nearshore Management Area 5,0,-21,0.390968759
-74.4,38.8,NA,621,EEZ Nearshore Management Area 5,0,-36,0.430555249
-74.35,38.8,NA,621,EEZ Nearshore Management Area 5,0,-36,0.467719063
-74.3,38.8,NA,621,EEZ Nearshore Management Area 5,0,-38,0.507094096
-74.25,38.8,NA,621,EEZ Nearshore Management Area 5,0,-36,0.548204088
-74.2,38.8,NA,621,EEZ Nearshore Management Area 5,0,-41,0.590686907
-74.15,38.8,NA,621,EEZ Nearshore Management Area 5,0,-42,0.61962292
-74.1,38.8,NA,621,EEZ Nearshore Management Area 5,0,-45,0.642304019
-74.05,38.8,NA,621,EEZ Nearshore Management Area 5,0,-45,0.667935441
-74,38.8,NA,622,EEZ Nearshore Management Area 5,0,-44,0.696219112
-73.95,38.8,NA,622,EEZ Nearshore Management Area 5,0,-43,0.726845481
-73.9,38.8,NA,622,EEZ Nearshore Management Area 5,0,-43,0.759531206
-73.85,38.8,NA,622,EEZ Nearshore Management Area 5,0,-46,0.793286281
-73.8,38.8,NA,622,EEZ Nearshore Management Area 5,0,-46,0.82677441
-73.75,38.8,NA,622,EEZ Nearshore Management Area 5,0,-50,0.861863518
-73.7,38.8,NA,622,EEZ Nearshore Management Area 5,0,-52,0.89836603
-73.65,38.8,NA,622,EEZ Nearshore Management Area 5,0,-54,0.935992443
-73.6,38.8,NA,622,EEZ Nearshore Management Area 5,0,-53,0.973789039
-73.55,38.8,NA,622,EEZ Offshore Management Area 3,0,-55,1.011855937
-73.5,38.8,NA,622,EEZ Offshore Management Area 3,0,-66,1.050242842
-73.45,38.8,NA,622,EEZ Offshore Management Area 3,0,-66,1.089558547
-73.4,38.8,NA,622,EEZ Offshore Management Area 3,0,-70,1.129719269
-73.35,38.8,NA,622,EEZ Offshore Management Area 3,0,-74,1.168513375
-73.3,38.8,NA,622,EEZ Offshore Management Area 3,0,-74,1.207877439
-73.25,38.8,NA,622,EEZ Offshore Management Area 3,0,-77,1.247673265
-73.2,38.8,NA,622,EEZ Offshore Management Area 3,0,-79,1.287470108
-73.15,38.8,NA,622,EEZ Offshore Management Area 3,0,-82,1.327266951
-73.1,38.8,NA,622,EEZ Offshore Management Area 3,0,-87,1.367063795
-73.05,38.8,NA,622,EEZ Offshore Management Area 3,0,-221,1.406860639
-73,38.8,NA,622,EEZ Offshore Management Area 3,0,-516,1.446657482
-72.95,38.8,NA,623,EEZ Offshore Management Area 3,0,-420,1.486483378
-72.9,38.8,NA,623,EEZ Offshore Management Area 3,0,-815,1.526763843
-72.85,38.8,NA,623,EEZ Offshore Management Area 3,0,-1136,1.56760417
-72.8,38.8,NA,623,EEZ Offshore Management Area 3,0,-1445,1.608961725
-72.75,38.8,NA,623,EEZ Offshore Management Area 3,0,-1666,1.650797635
